40.6373544978686,-8.657620926345897
40.637295833849535,-8.657546711700736
40.63723716983047,-8.657472497055576
40.637178505811406,-8.657398282410414
40.63711984179234,-8.657324067765254
40.63706117777328,-8.657249853120092
40.63700251375422,-8.657175638474932
40.636943849735154,-8.65710142382977
40.63688518571609,-8.657027209184609
40.636826521697024,-8.656952994539449
40.63676785767796,-8.656878779894287
40.636709193658895,-8.656804565249127
40.63665052963983,-8.656730350603965
40.636591865620765,-8.656656135958803
40.6365332016017,-8.656581921313643
40.63647453758264,-8.656507706668481
40.63641587356358,-8.656433492023321
40.636357209544514,-8.65635927737816
40.63629854552545,-8.656285062733
40.636239881506384,-8.656210848087838
